9,505.1693538,0.000162651,233,7.50E-05,11,13,12,12,11,13,14,Bandipore,9,901,1,Jammu & Kashmir,,0.000162651,0.01631077,0.045655082
,,,,,,,,,,,,,,,,,,,0.016850751,0.010978495
102,405351.329,0.023019735,124378.7686,0.007063419,12,13,14,12,11,13,13,Churu,4,408,8,Rajasthan,,,0.017711115,0.052599296
103,167877.095,0.022419772,63769.25098,0.008516302,12,13,15,14,13,13,14,Jhunjhunun,5,508,8,Rajasthan,,,0.01795116,0.015883502
104,543117.8767,0.051948925,86523.98431,0.008275971,12,12,14,11,12,12,14,Alwar,6,608,8,Rajasthan,,,0.018586743,0.001625083
105,785782.1485,0.123877355,156758.5882,0.024712752,12,12,14,11,12,12,13,Bharatpur,7,708,8,Rajasthan,,,0.018615552,0.02733781
106,58968.44537,0.015600007,19265.52941,0.005096665,12,12,12,11,12,12,13,Dhaulpur,8,808,8,Rajasthan,,,0.018910183,0.029866747
107,153008.2498,0.02484422,48561.61961,0.007885036,12,12,13,11,12,12,13,Karauli,9,908,8,Rajasthan,,,0.019426826,0.018542594
108,77587.02725,0.012385458,23981.58824,0.003828255,12,12,14,11,12,12,13,Sawai Madhopur,10,1008,8,Rajasthan,,,0.019459334,0.064991085
109,282260.4855,0.064906869,53339.72157,0.012265671,12,12,14,11,11,12,13,Dausa,11,1108,8,Rajasthan,,,0.019525988,0.047779597
110,5770454.734,0.409205517,639853.5843,0.045374521,12,12,14,11,11,12,14,Jaipur,12,1208,8,Rajasthan,,,0.019553449,0.082669496
111,237897.7716,0.024555826,89734.21569,0.009262372,12,13,15,12,11,13,14,Sikar,13,1308,8,Rajasthan,,,0.020331213,0.04329897
112,281936.396,0.012745808,76109.87059,0.003440782,12,11,14,11,11,11,13,Nagaur,14,1408,8,Rajasthan,,,0.020481021,0.016574433
113,5608850.232,0.196334074,672224.5294,0.023530773,12,11,14,11,11,11,13,Jodhpur,15,1508,8,Rajasthan,,,0.02103501,0.020203986
114,910766.58,0.018910183,394886.7176,0.008199005,12,11,13,11,11,11,12,Jaisalmer,16,1608,8,Rajasthan,,,0.022145131,0.009420423
115,1098343.119,0.031199669,272446.0275,0.007739135,12,11,13,11,11,11,12,Barmer,17,1708,8,Rajasthan,,,0.022419772,0.007656312
117,118032.0389,0.018615552,24889.4549,0.003925468,12,12,14,11,11,12,13,Sirohi,19,1908,8,Rajasthan,,,0.023019735,0.011656104
118,299183.2353,0.019553449,66117.13333,0.004321158,12,11,14,11,11,11,14,Pali,20,2008,8,Rajasthan,,,0.023137766,0.028639235
121,252707.0876,0.036628962,64873.55686,0.009403183,12,12,13,11,11,12,13,Bundi,23,2308,8,Rajasthan,,,0.023673628,0.001342316
125,35971.50719,0.006559801,8576.823529,0.001564078,12,12,11,11,11,12,12,Banswara,27,2708,8,Rajasthan,,,0.024346588,0.014359944
127,1567986.019,0.230868429,146753.2627,0.021607779,12,12,14,11,11,12,14,Kota,29,2908,8,Rajasthan,,,0.024555826,0.017231889
128,307317.8172,0.036596058,49026.62353,0.005838194,12,12,13,11,11,12,13,Baran,30,3008,8,Rajasthan,,,0.024566708,0.00376087
130,814452.6836,0.055760629,91488.76863,0.00626368,12,12,13,11,11,12,13,Udaipur,32,3208,8,Rajasthan,,,0.02484422,0.003951978
132,40761.0524,0.008504553,10956,0.002285905,12,12,14,12,12,12,13,Saharanpur,1,109,9,Uttar Pradesh,,,0.024870634,0.018550596
133,545120.4547,0.105036386,66485.21961,0.012810686,12,12,14,14,12,12,13,Muzaffarnagar,2,209,9,Uttar Pradesh,,,0.0258673,0.031565838
134,244247.5028,0.044199986,45917.55686,0.008309421,12,12,14,12,11,12,12,Bijnor,3,309,9,Uttar Pradesh,,,0.02608001,0.030459359
135,195069.5673,0.04229311,19449.78431,0.004216915,12,12,13,12,12,12,12,Moradabad,4,409,9,Uttar Pradesh,,,0.026747251,0.032076309
136,80414.84957,0.024566708,13147.65882,0.004016605,12,12,13,12,12,12,12,Rampur,5,509,9,Uttar Pradesh,,,0.026755873,0.058895219
137,200671.6853,0.069379335,55255.45882,0.019103776,12,12,13,12,12,12,12,Jyotiba Phule Nagar,6,609,9,Uttar Pradesh,,,0.027152272,0.047054192
138,2407338.247,0.722379427,216846.2,0.065069889,12,12,14,14,12,12,13,Meerut,7,709,9,Uttar Pradesh,,,0.028273397,0.029719923
139,162768.1522,0.096028049,40136.0549,0.023679,12,12,14,14,12,12,13,Baghpat,8,809,9,Uttar Pradesh,,,0.028276835,0.050275121
141,7466331.201,4.17922527,306002.098,0.171282477,12,12,14,14,12,12,13,Gautam Buddha Nagar,10,1009,9,Uttar Pradesh,,,0.02871839,0.002864823
142,933648.7788,0.206932701,187441.1647,0.041544216,12,12,14,12,12,12,12,Bulandshahr,11,1109,9,Uttar Pradesh,,,0.029474368,0.085342145
143,982893.4356,0.207985517,125903.1412,0.026641779,12,12,14,11,12,12,12,Aligarh,12,1209,9,Uttar Pradesh,,,0.029560674,0.043838748
144,295257.8589,0.132669247,52792.47843,0.023721429,12,12,14,11,12,12,13,Mahamaya Nagar,13,1309,9,Uttar Pradesh,,,0.029690745,0.112757807
145,1482865.291,0.351270048,192935.3137,0.045703677,12,12,14,11,12,12,13,Mathura,14,1409,9,Uttar Pradesh,,,0.030025885,0.042130041
146,1401825.128,0.278024388,106407.5686,0.021103844,12,12,14,11,12,12,14,Agra,15,1509,9,Uttar Pradesh,,,0.030204462,0.071062724
147,226313.543,0.075109662,38709.70196,0.0128471,12,12,14,11,12,12,12,Firozabad,16,1609,9,Uttar Pradesh,,,0.030265548,0.040473236
148,210933.1751,0.062307625,52579.63137,0.015531516,12,12,14,11,12,12,12,Mainpuri,17,1709,9,Uttar Pradesh,,,0.030418526,0.064459533
149,85081.34752,0.013250917,18231.79216,0.002839494,12,12,12,11,12,12,12,Budaun,18,1809,9,Uttar Pradesh,,,0.031199669,0.013964089
150,543951.5531,0.113303076,43454.7098,0.009051454,12,12,12,12,12,12,12,Bareilly,19,1909,9,Uttar Pradesh,,,0.032262478,0.027729018
151,43433.41077,0.009523294,5671.176471,0.001243473,12,12,12,12,11,12,12,Pilibhit,20,2009,9,Uttar Pradesh,,,0.032653741,0.071157399
152,61221.49479,0.01041841,8754.435294,0.001489792,12,12,12,11,12,12,12,Shahjahanpur,21,2109,9,Uttar Pradesh,,,0.032807067,0.03323835
153,148610.334,0.015243293,33181.72941,0.003403524,12,12,12,11,11,12,12,Kheri,22,2209,9,Uttar Pradesh,,,0.033236492,0.076527133
154,188033.0659,0.0258673,31368.98431,0.004315363,12,12,12,11,11,12,12,Sitapur,23,2309,9,Uttar Pradesh,,,0.033680432,0.057644496
155,122656.1067,0.016253306,21623.56078,0.002865364,12,12,12,11,12,12,12,Hardoi,24,2409,9,Uttar Pradesh,,,0.033778715,0.042172386
156,54882.73307,0.009566994,16001.15294,0.002789273,12,12,12,11,11,12,12,Unnao,25,2509,9,Uttar Pradesh,,,0.034202921,0.042436014
157,5730183.965,1.805071,173554.3294,0.054671523,12,12,12,11,11,12,12,Lucknow,26,2609,9,Uttar Pradesh,,,0.034291127,0.000889827
159,170223.526,0.061991781,26367.07059,0.009602325,12,12,12,11,12,12,12,Farrukhabad,28,2809,9,Uttar Pradesh,,,0.034609892,0.02404233
160,97423.36459,0.037502197,19813.8,0.007627134,12,12,12,11,12,12,12,Kannauj,29,2909,9,Uttar Pradesh,,,0.034747236,0.0764117
161,344676.5715,0.118643326,43087.60392,0.01483146,12,12,14,11,11,12,12,Etawah,30,3009,9,Uttar Pradesh,,,0.036596058,0.088403719
162,38971.83776,0.015557241,9861.647059,0.003936689,12,12,12,11,11,12,12,Auraiya,31,3109,9,Uttar Pradesh,,,0.036628962,0.380793155
163,135212.0803,0.033778715,32201.5098,0.008044589,12,12,12,11,12,12,12,Kanpur Dehat,32,3209,9,Uttar Pradesh,,,0.037089061,0.054489654
164,1939799.358,0.541089706,106188.6314,0.02962037,12,12,12,11,12,12,12,Kanpur Nagar,33,3309,9,Uttar Pradesh,,,0.037502197,0.068088737
165,138272.4133,0.024346588,24489,0.004311949,12,12,14,11,12,12,12,Jalaun,34,3409,9,Uttar Pradesh,,,0.038561702,0.002789687
166,548356.9119,0.087543252,37933.68235,0.006055979,12,12,14,11,12,12,13,Jhansi,35,3509,9,Uttar Pradesh,,,0.038882517,0.022885544
167,212552.9208,0.034291127,41962.15686,0.006769748,12,12,14,11,11,12,12,Lalitpur,36,3609,9,Uttar Pradesh,,,0.040216129,0.079952286
168,156718.0365,0.029690745,27465.77647,0.005203481,12,12,14,11,12,12,12,Hamirpur,37,3709,9,Uttar Pradesh,,,0.040397027,0.050407831
169,48483.20054,0.013673583,9183.898039,0.002590109,12,12,14,11,12,12,12,Mahoba,38,3809,9,Uttar Pradesh,,,0.04053075,0.047805101
